date ,year,region,site,treatment,block,species,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
7/21/2022,2022,toolik,MAT06,GH,3,GRASS ex.,11.5,13,4.5,6.5,7.5,1,,
7/21/2022,2022,toolik,MAT06,GH,3,BET NAN,12.5,15,30.5,24,19.5,18.5,,
7/21/2022,2022,toolik,MAT06,GH,3,DEAD BET,1.5,1,6,1.5,2.5,1.5,,
7/21/2022,2022,toolik,MAT06,GH,3,SAL PUL,0,16,9,12.5,10,11,,
7/21/2022,2022,toolik,MAT06,GH,3,SAL RET,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,ARC ALP,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,VAC ULI,1,3.5,0,6.5,<1,3.5,,
7/21/2022,2022,toolik,MAT06,GH,3,RUB CHA,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,PET FRI,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,POL BIS,<1,<1,<1,1.5,1,<1,,
7/21/2022,2022,toolik,MAT06,GH,3,LED PAL,1,9,0,8.5,14,12,,
7/21/2022,2022,toolik,MAT06,GH,3,CAS TET,0,0,0,<1,0,1.5,,
7/21/2022,2022,toolik,MAT06,GH,3,VAC VIT,<1,6,<1,7.5,11.5,3.5,,
7/21/2022,2022,toolik,MAT06,GH,3,EMP NIG,<1,20.5,<1,9.5,0,4,,
7/21/2022,2022,toolik,MAT06,GH,3,PED LAP,1,<1,<1,0,<1,0,,
7/21/2022,2022,toolik,MAT06,GH,3,AND POL,0,1,0,0,0,<1,,
7/21/2022,2022,toolik,MAT06,GH,3,DEAD EV.,0,2,0,1.5,1,<1,,
7/21/2022,2022,toolik,MAT06,GH,3,MOSS,6,10.5,6,5,2.5,12,,
7/21/2022,2022,toolik,MAT06,GH,3,LICHEN,3,3,3,3.5,1.5,<1,,
7/21/2022,2022,toolik,MAT06,GH,3,LITTER,37,18,25,17.5,18.5,18,,
7/21/2022,2022,toolik,MAT06,GH,3,FR BOIL,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,BARE GR.,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,3,HOLES,3,3,2,3,4,0,,
7/21/2022,2022,toolik,MAT06,GH,3,TRAILS,0,0,2,0,3,1,,
7/21/2022,2022,toolik,MAT06,GH,3,% LITTER,15,3,2,5,5,12,,
drop,,,,,,,,,,,,,,
7/21/2022,2022,toolik,MAT06,CT,4,ERI VAG,5,3,12.5,5,5.5,2,1.5,2
7/21/2022,2022,toolik,MAT06,CT,4,EV. LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,CAR BIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,GRASS ex.,"13,5",14.5,8.5,11.5,5.5,7.5,18,27
7/21/2022,2022,toolik,MAT06,CT,4,BET NAN,<1,2,5,6.5,1,7,7,4.5
7/21/2022,2022,toolik,MAT06,CT,4,DEAD BET,1.5,0,<1,<1,<1,<1,<1,1
7/21/2022,2022,toolik,MAT06,CT,4,SAL PUL,10.5,3,0,<1,23,11,5.5,14
7/21/2022,2022,toolik,MAT06,CT,4,SAL RET,2,0,0,0,4,5,1.5,4
7/21/2022,2022,toolik,MAT06,CT,4,ARC ALP,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,VAC ULI,8,12.5,11,11.5,7,12,9.5,7.5
7/21/2022,2022,toolik,MAT06,CT,4,RUB CHA,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,PET FRI,2,2.5,1,4,3.5,10.5,7.5,9
7/21/2022,2022,toolik,MAT06,CT,4,POL BIS,<1,2,2.5,2.5,<1,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,LED PAL,<1,1,0,0,0,1,0,0
7/21/2022,2022,toolik,MAT06,CT,4,CAS TET,9,<1,8,7.5,10.5,2.5,3.5,14.5
7/21/2022,2022,toolik,MAT06,CT,4,VAC VIT,2,4.5,1,1.5,1,<1,<1,<1
7/21/2022,2022,toolik,MAT06,CT,4,EMP NIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,PED LAP,<1,1,0,0,0,1,0,0
7/21/2022,2022,toolik,MAT06,CT,4,AND POL,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,DEAD EV.,2,1,<1,2,1.5,3,1,3
7/21/2022,2022,toolik,MAT06,CT,4,MOSS,6.5,5.5,4.5,11,12,23,13,15
7/21/2022,2022,toolik,MAT06,CT,4,LICHEN,3,4,4.5,7.5,4.5,2,2.5,1.5
7/21/2022,2022,toolik,MAT06,CT,4,LITTER,25,26,29.5,16,20,18,24.5,22
7/21/2022,2022,toolik,MAT06,CT,4,FR BOIL,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,BARE GR.,0,0,0,0,0,1,0,0
7/21/2022,2022,toolik,MAT06,CT,4,HOLES,2,0,1,1,0,0,0,2
7/21/2022,2022,toolik,MAT06,CT,4,TRAILS,0,0,0,0,0,0,0,2
7/21/2022,2022,toolik,MAT06,CT,4,% LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,Pyr gra,0.5,0.5,0.5,1.5,1,2,1,1
7/21/2022,2022,toolik,MAT06,CT,4,Mic nel,1.5,0.5,0.5,0.5,0,0,0,0
7/21/2022,2022,toolik,MAT06,CT,4,Dry int,1,0,1,0.5,1.5,0.5,4.5,0.5
7/21/2022,2022,toolik,MAT06,CT,4,Tri ces,0,0,0,0,0,0,1.5,1
drop,,,,,,,,,,,,,,
7/21/2022,2022,toolik,MAT06,F0.5,4,ERI VAG,7,9.5,6,4,1,<1,2,4.5
7/21/2022,2022,toolik,MAT06,F0.5,4,EV. LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,CAR BIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,GRASS ex.,4,5,3,8,7.5,5.5,4,1.5
7/21/2022,2022,toolik,MAT06,F0.5,4,BET NAN,8.5,3,5.5,12,17,12,10.5,23
7/21/2022,2022,toolik,MAT06,F0.5,4,DEAD BET,1,2,5,<1,<1,1,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,SAL PUL,2,8,12,6,7,13,15,7
7/21/2022,2022,toolik,MAT06,F0.5,4,SAL RET,0,0,0,0,0,0,1,1
7/21/2022,2022,toolik,MAT06,F0.5,4,ARC ALP,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,VAC ULI,7,9,5,8,12.5,8,10,4
7/21/2022,2022,toolik,MAT06,F0.5,4,RUB CHA,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,PET FRI,5.5,1.5,1,3,5.5,0,2,0
7/21/2022,2022,toolik,MAT06,F0.5,4,POL BIS,6,2,1,1.5,1.5,1,1,2
7/21/2022,2022,toolik,MAT06,F0.5,4,LED PAL,3,4,2,2,3,<1,<1,<1
7/21/2022,2022,toolik,MAT06,F0.5,4,CAS TET,4.5,5.5,4.5,8.5,9,2,8,10
7/21/2022,2022,toolik,MAT06,F0.5,4,VAC VIT,12,7.5,5,1,1,0,<1,0
7/21/2022,2022,toolik,MAT06,F0.5,4,EMP NIG,<1,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,PED LAP,1,<1,<1,<1,0,0,<1,0
7/21/2022,2022,toolik,MAT06,F0.5,4,AND POL,0,0,<1,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,DEAD EV.,<1,<1,<1,<1,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,MOSS,40,29,27,33,44,38,36,26
7/21/2022,2022,toolik,MAT06,F0.5,4,LICHEN,13,9,5,8,2,5,7,8
7/21/2022,2022,toolik,MAT06,F0.5,4,LITTER,16.5,24,14,15,13,22,19,13
7/21/2022,2022,toolik,MAT06,F0.5,4,FR BOIL,0,0,0,0,1,2,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,BARE GR.,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,HOLES,0,2,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,TRAILS,0,1,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,% LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F0.5,4,Pyr gra,2,0,0,0.5,0,0,0.5,1
7/21/2022,2022,toolik,MAT06,F0.5,4,Mic nel,1,0,0,0.5,0,1,0,2
drop,,,,,,,,,,,,,,
7/21/2022,2022,toolik,MAT06,F1,4,ERI VAG,1,6,3.5,7,4,5,1,4
7/21/2022,2022,toolik,MAT06,F1,4,EV. LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,CAR BIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,GRASS ex.,7.5,5.5,14,6.5,14,8,5.5,11
7/21/2022,2022,toolik,MAT06,F1,4,BET NAN,0,0,0,1,2,3,1,4
7/21/2022,2022,toolik,MAT06,F1,4,DEAD BET,0,0,0,0,0,<1,0,0
7/21/2022,2022,toolik,MAT06,F1,4,SAL PUL,0,6,20,18,12,8,2,0
7/21/2022,2022,toolik,MAT06,F1,4,SAL RET,4.5,<1,2,0,1.5,3,5.5,7
7/21/2022,2022,toolik,MAT06,F1,4,ARC ALP,0,10.5,6.5,3,3.5,3,8,<1
7/21/2022,2022,toolik,MAT06,F1,4,VAC ULI,31,15,12,0,0,10,13,3
7/21/2022,2022,toolik,MAT06,F1,4,RUB CHA,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,PET FRI,2,7,0,<1,0,0,<1,1
7/21/2022,2022,toolik,MAT06,F1,4,POL BIS,4.5,3,3,2,4,3,4.5,2
7/21/2022,2022,toolik,MAT06,F1,4,LED PAL,3,1,1,1.5,2,<1,1,7
7/21/2022,2022,toolik,MAT06,F1,4,CAS TET,10.5,4.5,16,25,22,21,20,23
7/21/2022,2022,toolik,MAT06,F1,4,VAC VIT,4,2,1,3,2,<1,1.5,2
7/21/2022,2022,toolik,MAT06,F1,4,EMP NIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,PED LAP,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,AND POL,0,0,<1,2,2.5,4,3,<1
7/21/2022,2022,toolik,MAT06,F1,4,DEAD EV.,3,2,<1,<1,<1,1,<1,1
7/21/2022,2022,toolik,MAT06,F1,4,MOSS,16,32,27,41,30,10,11,27
7/21/2022,2022,toolik,MAT06,F1,4,LICHEN,4,6.5,2,8,4,6,6,4
7/21/2022,2022,toolik,MAT06,F1,4,LITTER,17,20,10,9,15,9.5,12,21.5
7/21/2022,2022,toolik,MAT06,F1,4,FR BOIL,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,BARE GR.,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,HOLES,0,0,0,4,1,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,TRAILS,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,% LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,Pyr gra,0,2,0,0,0,1,1,0
7/21/2022,2022,toolik,MAT06,F1,4,Mic nel,5,2.5,6,0,3.5,3.5,3,0
7/21/2022,2022,toolik,MAT06,F1,4,Dry int,0,0,0,0,0,0,0,1.5
7/21/2022,2022,toolik,MAT06,F1,4,Ste lon,0.5,0.5,0,0.5,0.5,0,0,0
7/21/2022,2022,toolik,MAT06,F1,4,Arn gri,1.5,1,2,0,0,0,0,2
7/21/2022,2022,toolik,MAT06,F1,4,Eur sib,0,0,0,1.5,0.5,0,1,0.5
7/21/2022,2022,toolik,MAT06,F1,4,Equ arv,0,0,0,1.5,0,0,0,0
drop,,,,,,,,,,,,,,
7/22/2022,2022,toolik,MAT06,F2,4,ERI VAG,<1,<1,1.5,1,<1,<1,2,<1
7/22/2022,2022,toolik,MAT06,F2,4,EV. LITTER,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,CAR BIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,GRASS ex.,7,9,15,6,14,11,10,8.5
7/22/2022,2022,toolik,MAT06,F2,4,BET NAN,6,7,6,21.5,13.5,5.5,15.5,9
7/22/2022,2022,toolik,MAT06,F2,4,DEAD BET,<1,2,0,2,<1,1,1,1.5
7/22/2022,2022,toolik,MAT06,F2,4,SAL PUL,2,5,1,0,1,0,<1,1
7/22/2022,2022,toolik,MAT06,F2,4,SAL RET,0,0,0,0,0,0,<1,0
7/22/2022,2022,toolik,MAT06,F2,4,ARC ALP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,VAC ULI,4.5,5.5,3.5,1,1.5,2,<1,0
7/22/2022,2022,toolik,MAT06,F2,4,RUB CHA,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,PET FRI,3.5,2,6,4.5,5.5,6.5,1,1
7/22/2022,2022,toolik,MAT06,F2,4,POL BIS,1,1.5,1,1.5,3,2,3,1
7/22/2022,2022,toolik,MAT06,F2,4,LED PAL,6,8,13.5,9,12,16,15.5,13
7/22/2022,2022,toolik,MAT06,F2,4,CAS TET,2,4,1.5,2.5,3.5,3,2.5,1
7/22/2022,2022,toolik,MAT06,F2,4,VAC VIT,3,6.5,10,6,4,8,3,5
7/22/2022,2022,toolik,MAT06,F2,4,EMP NIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,PED LAP,0,2.5,1,2,0,1,3,0
7/22/2022,2022,toolik,MAT06,F2,4,AND POL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,DEAD EV.,1.5,4,2.5,4,1.5,2,4.5,7
7/22/2022,2022,toolik,MAT06,F2,4,MOSS,5.5,6,6.5,4,3.5,5,3.5,3
7/22/2022,2022,toolik,MAT06,F2,4,LICHEN,10.5,7.5,3,8,3,5,4.5,6
7/22/2022,2022,toolik,MAT06,F2,4,LITTER,17,19,17,14,17.5,14.5,11,15
7/22/2022,2022,toolik,MAT06,F2,4,FR BOIL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,BARE GR.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F2,4,HOLES,1,3,1,6,2,3,3,5
7/22/2022,2022,toolik,MAT06,F2,4,TRAILS,1,3,1,4,1,2,3,3
7/22/2022,2022,toolik,MAT06,F2,4,% LITTER,3,5,2,4,0,2,3,4
7/22/2022,2022,toolik,MAT06,F2,4,Pyr gra,0,0,0,0,0,0.5,0.5,0
7/22/2022,2022,toolik,MAT06,F2,4,Mic nel,0,0,0,0,0,1,0.5,0
7/22/2022,2022,toolik,MAT06,F2,4,Ste lon,0.5,0.5,0.5,1.5,1,1,0.5,0.5
7/22/2022,2022,toolik,MAT06,F2,4,Pro sem,0,0,0.5,0,0,0,0.5,0
7/22/2022,2022,toolik,MAT06,F2,4,Bis viv,0,0,0,0.5,0,0,0,0
drop,,,,,,,,,,,,,,
7/21/2022,2022,toolik,MAT06,F5,4,ERI VAG,3,<1,2,5,<1,<1,1,<1
7/21/2022,2022,toolik,MAT06,F5,4,EV. LITTER,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,CAR BIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,GRASS ex.,17,26,25,24,15,18,24,9
7/21/2022,2022,toolik,MAT06,F5,4,BET NAN,31,8,19,17,27,13,23,51.5
7/21/2022,2022,toolik,MAT06,F5,4,DEAD BET,5,<1,1,2,5,5,2,2.5
7/21/2022,2022,toolik,MAT06,F5,4,SAL PUL,0,0,0,0,0,5,1,4
7/21/2022,2022,toolik,MAT06,F5,4,SAL RET,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,ARC ALP,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,VAC ULI,<1,<1,0,0,1,1.5,0,0
7/21/2022,2022,toolik,MAT06,F5,4,RUB CHA,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,PET FRI,<1,<1,1,0,0,<1,<1,0
7/21/2022,2022,toolik,MAT06,F5,4,POL BIS,<1,3,1,2,1,<1,<1,<1
7/21/2022,2022,toolik,MAT06,F5,4,LED PAL,9,29.5,14,5,2.5,13,22,8.5
7/21/2022,2022,toolik,MAT06,F5,4,CAS TET,0,0,0,0,0,1.5,<1,0
7/21/2022,2022,toolik,MAT06,F5,4,VAC VIT,2,2,1.5,1.5,5,4.5,2,4
7/21/2022,2022,toolik,MAT06,F5,4,EMP NIG,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,PED LAP,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,AND POL,2,0,0,0,<1,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,DEAD EV.,1,4,3,<1,<1,<1,<1,<1
7/21/2022,2022,toolik,MAT06,F5,4,MOSS,2,2,2,2,5,4,1,1.5
7/21/2022,2022,toolik,MAT06,F5,4,LICHEN,<1,<1,2,1,1,2,2,<1
7/21/2022,2022,toolik,MAT06,F5,4,LITTER,12,16,16.5,11,25,19,20,10
7/21/2022,2022,toolik,MAT06,F5,4,FR BOIL,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,BARE GR.,0,0,0,0,0,0,0,5
7/21/2022,2022,toolik,MAT06,F5,4,HOLES,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,TRAILS,0,0,0,0,0,0,0,0
7/21/2022,2022,toolik,MAT06,F5,4,Ste lon,0.5,0,0.5,2,1,1,1,0.5
7/21/2022,2022,toolik,MAT06,F5,4,% LITTER,0,0,0,0,0,0,0,0
drop,,,,,,,,,,,,,,
7/22/2022,2022,toolik,MAT06,F10,4,ERI VAG,8,4.5,6,4,14,12.5,9,8
7/22/2022,2022,toolik,MAT06,F10,4,EV. LITTER,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,CAR BIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,GRASS ex.,75,73,70,76,73,77,64,61
7/22/2022,2022,toolik,MAT06,F10,4,BET NAN,0,0,0,0,0,<1,0,0
7/22/2022,2022,toolik,MAT06,F10,4,DEAD BET,0,0,0,0,0,1,0,0
7/22/2022,2022,toolik,MAT06,F10,4,SAL PUL,0,0,0,0,1,0,<1,1.5
7/22/2022,2022,toolik,MAT06,F10,4,SAL RET,1,<1,<1,0,0,2.5,2,2
7/22/2022,2022,toolik,MAT06,F10,4,ARC ALP,0,0,0,0,0,1,0,6
7/22/2022,2022,toolik,MAT06,F10,4,VAC ULI,1,<1,<1,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,RUB CHA,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,PET FRI,3,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,POL BIS,0,<1,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,LED PAL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,CAS TET,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,VAC VIT,0,0,<1,0,0,<1,0,0
7/22/2022,2022,toolik,MAT06,F10,4,EMP NIG,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,PED LAP,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,AND POL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,DEAD EV.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,MOSS,0,0,1,2,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,LICHEN,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,LITTER,4,17.5,13.5,6.5,10,4,6,11
7/22/2022,2022,toolik,MAT06,F10,4,FR BOIL,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,BARE GR.,0,0,0,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,HOLES,2,0,1,1,0,2,2,1
7/22/2022,2022,toolik,MAT06,F10,4,TRAILS,1,1,2,0,0,5,3,3
7/22/2022,2022,toolik,MAT06,F10,4,% LITTER,2,0,1,0,0,0,0,2
7/22/2022,2022,toolik,MAT06,F10,4,Ste lon,0.5,0.5,0,0,0,0,1,1
7/22/2022,2022,toolik,MAT06,F10,4,Mic nel,0,0,0.5,0,0,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,Pro sem,0,0,0.5,0,0,3,1,1.5
7/22/2022,2022,toolik,MAT06,F10,4,Eur sib,0,0,1,0,1,0,0,0
7/22/2022,2022,toolik,MAT06,F10,4,Bis viv,0,0,0.5,0,0,0,1,0
drop,,,,,,,,,,,,,,
7/21/2022,2022,toolik,MAT06,GH,4,ERI VAG,<1,7.5,2,2,6.5,<1,,
7/21/2022,2022,toolik,MAT06,GH,4,EV. LITTER,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,CAR BIG,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,GRASS ex.,8.5,12.5,9.5,9.5,5,19,,
7/21/2022,2022,toolik,MAT06,GH,4,BET NAN,22,9.5,6,11.5,17,13.5,,
7/21/2022,2022,toolik,MAT06,GH,4,DEAD BET,3,2,<1,1,1.5,<1,,
7/21/2022,2022,toolik,MAT06,GH,4,SAL PUL,3.5,0,7,0,9.5,1,,
7/21/2022,2022,toolik,MAT06,GH,4,SAL RET,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,ARC ALP,0,<1,0,2,0,6,,
7/21/2022,2022,toolik,MAT06,GH,4,VAC ULI,<1,15.5,6.5,8,3,8,,
7/21/2022,2022,toolik,MAT06,GH,4,RUB CHA,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,PET FRI,3.5,1.5,1,1,0,2,,
7/21/2022,2022,toolik,MAT06,GH,4,POL BIS,2,<1,2,1,1.5,0,,
7/21/2022,2022,toolik,MAT06,GH,4,LED PAL,5,10.5,17.5,11.5,9.5,5,,
7/21/2022,2022,toolik,MAT06,GH,4,CAS TET,0,0,0,0,2,2.5,,
7/21/2022,2022,toolik,MAT06,GH,4,VAC VIT,6,3.5,7,6,6,2,,
7/21/2022,2022,toolik,MAT06,GH,4,EMP NIG,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,PED LAP,0,2,<1,0,<1,<1,,
7/21/2022,2022,toolik,MAT06,GH,4,AND POL,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,DEAD EV.,1,2,2,1.5,3,2,,
7/21/2022,2022,toolik,MAT06,GH,4,MOSS,19.5,8,7.5,8,3,10,,
7/21/2022,2022,toolik,MAT06,GH,4,LICHEN,7,2,5,10,3,3.5,,
7/21/2022,2022,toolik,MAT06,GH,4,LITTER,21,26,28,18,23.5,24.5,,
7/21/2022,2022,toolik,MAT06,GH,4,FR BOIL,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,BARE GR.,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,HOLES,2,0,1,0,3,0,,
7/21/2022,2022,toolik,MAT06,GH,4,TRAILS,0,0,0,0,0,0,,
7/21/2022,2022,toolik,MAT06,GH,4,% LITTER,0,0,0,0,4,0,,
7/21/2022,2022,toolik,MAT06,GH,4,Pyr gra,1.5,0.5,0,0.5,0,0.5,,
7/21/2022,2022,toolik,MAT06,GH,4,Mic nel,0,0.5,0,0.5,0,0.5,,
7/21/2022,2022,toolik,MAT06,GH,4,Bis viv,0,2,0,0.5,0,0.5,,
7/21/2022,2022,toolik,MAT06,GH,4,Arn gri,0,1,0,0,0,0,,
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,CT2,1,ERI VAG,7,8.5,11,21,4.5,8,12.5,18.5
7/23/2022,2022,toolik,MAT89,CT2,1,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,GRASS ex.,<1,4,2,4,1,1,4,3
7/23/2022,2022,toolik,MAT89,CT2,1,BET NAN,22.5,17,28,11.5,23,16.5,11,6
7/23/2022,2022,toolik,MAT89,CT2,1,DEAD BET,<1,<1,<1,<1,1,<1,<1,<1
7/23/2022,2022,toolik,MAT89,CT2,1,SAL PUL,<1,<1,<1,0,1,0,4,3
7/23/2022,2022,toolik,MAT89,CT2,1,SAL RET,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,ARC ALP,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,VAC ULI,0,0,0,1.5,1,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,RUB CHA,8,3.5,4.5,17,13,8.5,9,6
7/23/2022,2022,toolik,MAT89,CT2,1,PET FRI,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,POL BIS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,LED PAL,26,17,7,0,18.5,9,10,8.5
7/23/2022,2022,toolik,MAT89,CT2,1,CAS TET,2.5,3,1,<1,5,5,5,6
7/23/2022,2022,toolik,MAT89,CT2,1,VAC VIT,4,7.5,3.5,1,13,15,7,2.5
7/23/2022,2022,toolik,MAT89,CT2,1,EMP NIG,<1,0,0,0,<1,1,0,<1
7/23/2022,2022,toolik,MAT89,CT2,1,PED LAP,0,0,<1,1,<1,0,2,<1
7/23/2022,2022,toolik,MAT89,CT2,1,AND POL,0,1,0,1,1,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,DEAD EV.,0,<1,<1,0,<1,<1,<1,1
7/23/2022,2022,toolik,MAT89,CT2,1,MOSS,16,25,23,24,16.5,28,21.5,30
7/23/2022,2022,toolik,MAT89,CT2,1,LICHEN,7,16,3.5,2.5,1.5,4,2,2
7/23/2022,2022,toolik,MAT89,CT2,1,LITTER,5,10,10.5,10,4,5,13,13
7/23/2022,2022,toolik,MAT89,CT2,1,FR BOIL,0,<1,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,BARE GR.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,HOLES,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,TRAILS,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,CT2,1,% LITTER,8,2,5,0,3,3,3,8
drop,,,,,,,,,,,,,,
7/23/2022,2022,toolik,MAT89,exc-NP,1,ERI VAG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,EV. LITTER,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,CAR BIG,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,GRASS ex.,0,0,0,0,0,0,0,0
7/23/2022,2022,toolik,MAT89,exc-NP,1,BET NAN,70,60,57,29,37,38,47,42
