"","year","region","site","treatment","quad","species","cover","func.group"
"3417",2019,"TL","ST","PR",7,"Ped lap",0,"Forb"
"3418",2019,"TL","ST","PR",7,"Pol bis",0.02,"Forb"
"3419",2019,"TL","ST","PR",7,"Rub cha",0.03,"Forb"
"3420",2019,"TL","ST","PR",7,"Sal pul",0.05,"Deciduous shrubs"
"3421",2019,"TL","ST","PR",7,"Sal ret",0.16,"Deciduous shrubs"
"3422",2019,"TL","ST","PR",7,"std",0,"Standing dead"
"3423",2019,"TL","ST","PR",7,"std",0,"Standing dead"
"3424",2019,"TL","ST","PR",7,"std",0,"Standing dead"
"3425",2019,"TL","ST","PR",7,"Vac uli",0.04,"Deciduous shrubs"
"3426",2019,"TL","ST","PR",7,"Vac vit",0.07,"Evergreen shrubs"
"3427",2019,"TL","ST","PR",8,"And pol",0,"Evergreen shrubs"
"3428",2019,"TL","ST","PR",8,"bare",0.011299435,"Bare ground"
"3429",2019,"TL","ST","PR",8,"Bet nan",0.06779661,"Deciduous shrubs"
"3430",2019,"TL","ST","PR",8,"Car big",0.033898305,"Grass"
"3431",2019,"TL","ST","PR",8,"Cas tet",0,"Evergreen shrubs"
"3432",2019,"TL","ST","PR",8,"Emp nig",0.011299435,"Evergreen shrubs"
"3433",2019,"TL","ST","PR",8,"Eri vag",0.305084746,"Sedge"
"3434",2019,"TL","ST","PR",8,"frost boil",0,"Bare ground"
"3435",2019,"TL","ST","PR",8,"Led pal",0.079096045,"Evergreen shrubs"
"3436",2019,"TL","ST","PR",8,"lichen",0.005649718,"Lichen"
"3437",2019,"TL","ST","PR",8,"litter",0.124293785,"Litter"
"3438",2019,"TL","ST","PR",8,"moss",0.124293785,"Moss"
"3439",2019,"TL","ST","PR",8,"Ped lap",0,"Forb"
"3440",2019,"TL","ST","PR",8,"Pol bis",0.02259887,"Forb"
"3441",2019,"TL","ST","PR",8,"Rub cha",0.011299435,"Forb"
"3442",2019,"TL","ST","PR",8,"Sal pul",0,"Deciduous shrubs"
"3443",2019,"TL","ST","PR",8,"Sal ret",0.09039548,"Deciduous shrubs"
"3444",2019,"TL","ST","PR",8,"std",0,"Standing dead"
"3445",2019,"TL","ST","PR",8,"std",0,"Standing dead"
"3446",2019,"TL","ST","PR",8,"std",0.02259887,"Standing dead"
"3447",2019,"TL","ST","PR",8,"Vac uli",0,"Deciduous shrubs"
"3448",2019,"TL","ST","PR",8,"Vac vit",0.09039548,"Evergreen shrubs"
"3449",2019,"TL","ST","PU",1,"And pol",0,"Evergreen shrubs"
"3450",2019,"TL","ST","PU",1,"Arc alp",0.022988506,"Deciduous shrubs"
"3451",2019,"TL","ST","PU",1,"bare",0,"Bare ground"
"3452",2019,"TL","ST","PU",1,"Bet nan",0.091954023,"Deciduous shrubs"
"3453",2019,"TL","ST","PU",1,"Car big",0.022988506,"Grass"
"3454",2019,"TL","ST","PU",1,"Cas tet",0.022988506,"Evergreen shrubs"
"3455",2019,"TL","ST","PU",1,"Emp nig",0.068965517,"Evergreen shrubs"
"3456",2019,"TL","ST","PU",1,"Eri vag",0.298850575,"Sedge"
"3457",2019,"TL","ST","PU",1,"frost boil",0,"Bare ground"
"3458",2019,"TL","ST","PU",1,"Led pal",0.011494253,"Evergreen shrubs"
"3459",2019,"TL","ST","PU",1,"lichen",0.022988506,"Lichen"
"3460",2019,"TL","ST","PU",1,"litter",0.114942529,"Litter"
"3461",2019,"TL","ST","PU",1,"moss",0.103448276,"Moss"
"3462",2019,"TL","ST","PU",1,"Ped lap",0,"Forb"
"3463",2019,"TL","ST","PU",1,"Pol bis",0,"Forb"
"3464",2019,"TL","ST","PU",1,"Rub cha",0.091954023,"Forb"
"3465",2019,"TL","ST","PU",1,"Sal pul",0.034482759,"Deciduous shrubs"
"3466",2019,"TL","ST","PU",1,"std",0,"Standing dead"
"3467",2019,"TL","ST","PU",1,"std",0,"Standing dead"
"3468",2019,"TL","ST","PU",1,"std",0,"Standing dead"
"3469",2019,"TL","ST","PU",1,"std",0.011494253,"Standing dead"
"3470",2019,"TL","ST","PU",1,"std",0.022988506,"Standing dead"
"3471",2019,"TL","ST","PU",1,"Vac uli",0.034482759,"Deciduous shrubs"
"3472",2019,"TL","ST","PU",1,"Vac vit",0.022988506,"Evergreen shrubs"
"3473",2019,"TL","ST","PU",2,"And pol",0,"Evergreen shrubs"
"3474",2019,"TL","ST","PU",2,"Arc alp",0,"Deciduous shrubs"
"3475",2019,"TL","ST","PU",2,"bare",0,"Bare ground"
"3476",2019,"TL","ST","PU",2,"Bet nan",0.119815668,"Deciduous shrubs"
"3477",2019,"TL","ST","PU",2,"Car big",0.064516129,"Grass"
"3478",2019,"TL","ST","PU",2,"Cas tet",0.02764977,"Evergreen shrubs"
"3479",2019,"TL","ST","PU",2,"Emp nig",0.073732719,"Evergreen shrubs"
"3480",2019,"TL","ST","PU",2,"Eri vag",0.073732719,"Sedge"
"3481",2019,"TL","ST","PU",2,"frost boil",0,"Bare ground"
"3482",2019,"TL","ST","PU",2,"Led pal",0.00921659,"Evergreen shrubs"
"3483",2019,"TL","ST","PU",2,"lichen",0.036866359,"Lichen"
"3484",2019,"TL","ST","PU",2,"litter",0.092165899,"Litter"
"3485",2019,"TL","ST","PU",2,"moss",0.193548387,"Moss"
"3486",2019,"TL","ST","PU",2,"Ped lap",0,"Forb"
"3487",2019,"TL","ST","PU",2,"Pol bis",0.004608295,"Forb"
"3488",2019,"TL","ST","PU",2,"Rub cha",0.110599078,"Forb"
"3489",2019,"TL","ST","PU",2,"Sal pul",0.092165899,"Deciduous shrubs"
"3490",2019,"TL","ST","PU",2,"std",0,"Standing dead"
"3491",2019,"TL","ST","PU",2,"std",0,"Standing dead"
"3492",2019,"TL","ST","PU",2,"std",0,"Standing dead"
"3493",2019,"TL","ST","PU",2,"std",0,"Standing dead"
"3494",2019,"TL","ST","PU",2,"std",0,"Standing dead"
"3495",2019,"TL","ST","PU",2,"Vac uli",0.01843318,"Deciduous shrubs"
"3496",2019,"TL","ST","PU",2,"Vac vit",0.082949309,"Evergreen shrubs"
"3497",2019,"TL","ST","PU",3,"And pol",0.005617978,"Evergreen shrubs"
"3498",2019,"TL","ST","PU",3,"Arc alp",0,"Deciduous shrubs"
"3499",2019,"TL","ST","PU",3,"bare",0,"Bare ground"
"3500",2019,"TL","ST","PU",3,"Bet nan",0.146067416,"Deciduous shrubs"
"3501",2019,"TL","ST","PU",3,"Car big",0.056179775,"Grass"
"3502",2019,"TL","ST","PU",3,"Cas tet",0.011235955,"Evergreen shrubs"
"3503",2019,"TL","ST","PU",3,"Emp nig",0.101123596,"Evergreen shrubs"
"3504",2019,"TL","ST","PU",3,"Eri vag",0.123595506,"Sedge"
"3505",2019,"TL","ST","PU",3,"frost boil",0,"Bare ground"
"3506",2019,"TL","ST","PU",3,"Led pal",0.011235955,"Evergreen shrubs"
"3507",2019,"TL","ST","PU",3,"lichen",0.033707865,"Lichen"
"3508",2019,"TL","ST","PU",3,"litter",0.056179775,"Litter"
"3509",2019,"TL","ST","PU",3,"moss",0.08988764,"Moss"
"3510",2019,"TL","ST","PU",3,"Ped lap",0.005617978,"Forb"
"3511",2019,"TL","ST","PU",3,"Pol bis",0.011235955,"Forb"
"3512",2019,"TL","ST","PU",3,"Rub cha",0.112359551,"Forb"
"3513",2019,"TL","ST","PU",3,"Sal pul",0.101123596,"Deciduous shrubs"
"3514",2019,"TL","ST","PU",3,"std",0,"Standing dead"
"3515",2019,"TL","ST","PU",3,"std",0,"Standing dead"
"3516",2019,"TL","ST","PU",3,"std",0,"Standing dead"
"3517",2019,"TL","ST","PU",3,"std",0,"Standing dead"
"3518",2019,"TL","ST","PU",3,"std",0,"Standing dead"
"3519",2019,"TL","ST","PU",3,"Vac uli",0.011235955,"Deciduous shrubs"
"3520",2019,"TL","ST","PU",3,"Vac vit",0.123595506,"Evergreen shrubs"
"3521",2019,"TL","ST","PU",4,"And pol",0,"Evergreen shrubs"
"3522",2019,"TL","ST","PU",4,"Arc alp",0,"Deciduous shrubs"
"3523",2019,"TL","ST","PU",4,"bare",0,"Bare ground"
"3524",2019,"TL","ST","PU",4,"Bet nan",0.032608696,"Deciduous shrubs"
"3525",2019,"TL","ST","PU",4,"Car big",0.010869565,"Grass"
"3526",2019,"TL","ST","PU",4,"Cas tet",0,"Evergreen shrubs"
"3527",2019,"TL","ST","PU",4,"Emp nig",0.086956522,"Evergreen shrubs"
"3528",2019,"TL","ST","PU",4,"Eri vag",0.304347826,"Sedge"
"3529",2019,"TL","ST","PU",4,"frost boil",0,"Bare ground"
"3530",2019,"TL","ST","PU",4,"Led pal",0,"Evergreen shrubs"
"3531",2019,"TL","ST","PU",4,"lichen",0.02173913,"Lichen"
"3532",2019,"TL","ST","PU",4,"litter",0.130434783,"Litter"
"3533",2019,"TL","ST","PU",4,"moss",0.086956522,"Moss"
"3534",2019,"TL","ST","PU",4,"Ped lap",0.005434783,"Forb"
"3535",2019,"TL","ST","PU",4,"Pol bis",0.005434783,"Forb"
"3536",2019,"TL","ST","PU",4,"Rub cha",0.02173913,"Forb"
"3537",2019,"TL","ST","PU",4,"Sal pul",0.076086957,"Deciduous shrubs"
"3538",2019,"TL","ST","PU",4,"std",0,"Standing dead"
"3539",2019,"TL","ST","PU",4,"std",0,"Standing dead"
"3540",2019,"TL","ST","PU",4,"std",0,"Standing dead"
"3541",2019,"TL","ST","PU",4,"std",0,"Standing dead"
"3542",2019,"TL","ST","PU",4,"std",0,"Standing dead"
"3543",2019,"TL","ST","PU",4,"Vac uli",0.152173913,"Deciduous shrubs"
"3544",2019,"TL","ST","PU",4,"Vac vit",0.065217391,"Evergreen shrubs"
"3545",2019,"TL","ST","PU",5,"And pol",0.005263158,"Evergreen shrubs"
"3546",2019,"TL","ST","PU",5,"Arc alp",0,"Deciduous shrubs"
"3547",2019,"TL","ST","PU",5,"bare",0,"Bare ground"
"3548",2019,"TL","ST","PU",5,"Bet nan",0.157894737,"Deciduous shrubs"
"3549",2019,"TL","ST","PU",5,"Car big",0.010526316,"Grass"
"3550",2019,"TL","ST","PU",5,"Cas tet",0,"Evergreen shrubs"
"3551",2019,"TL","ST","PU",5,"Emp nig",0.084210526,"Evergreen shrubs"
"3552",2019,"TL","ST","PU",5,"Eri vag",0.221052632,"Sedge"
"3553",2019,"TL","ST","PU",5,"frost boil",0,"Bare ground"
"3554",2019,"TL","ST","PU",5,"Led pal",0.010526316,"Evergreen shrubs"
"3555",2019,"TL","ST","PU",5,"lichen",0,"Lichen"
"3556",2019,"TL","ST","PU",5,"litter",0.042105263,"Litter"
"3557",2019,"TL","ST","PU",5,"moss",0.157894737,"Moss"
"3558",2019,"TL","ST","PU",5,"Ped lap",0.010526316,"Forb"
"3559",2019,"TL","ST","PU",5,"Pol bis",0.005263158,"Forb"
"3560",2019,"TL","ST","PU",5,"Rub cha",0.042105263,"Forb"
"3561",2019,"TL","ST","PU",5,"Sal pul",0.042105263,"Deciduous shrubs"
"3562",2019,"TL","ST","PU",5,"std",0,"Standing dead"
"3563",2019,"TL","ST","PU",5,"std",0,"Standing dead"
"3564",2019,"TL","ST","PU",5,"std",0,"Standing dead"
"3565",2019,"TL","ST","PU",5,"std",0.031578947,"Standing dead"
"3566",2019,"TL","ST","PU",5,"std",0.042105263,"Standing dead"
"3567",2019,"TL","ST","PU",5,"Vac uli",0,"Deciduous shrubs"
"3568",2019,"TL","ST","PU",5,"Vac vit",0.136842105,"Evergreen shrubs"
"3569",2019,"TL","ST","PU",6,"And pol",0,"Evergreen shrubs"
"3570",2019,"TL","ST","PU",6,"Arc alp",0,"Deciduous shrubs"
"3571",2019,"TL","ST","PU",6,"bare",0,"Bare ground"
"3572",2019,"TL","ST","PU",6,"Bet nan",0.273684211,"Deciduous shrubs"
"3573",2019,"TL","ST","PU",6,"Car big",0.021052632,"Grass"
"3574",2019,"TL","ST","PU",6,"Cas tet",0,"Evergreen shrubs"
"3575",2019,"TL","ST","PU",6,"Emp nig",0.042105263,"Evergreen shrubs"
"3576",2019,"TL","ST","PU",6,"Eri vag",0.105263158,"Sedge"
"3577",2019,"TL","ST","PU",6,"frost boil",0,"Bare ground"
"3578",2019,"TL","ST","PU",6,"Led pal",0.010526316,"Evergreen shrubs"
"3579",2019,"TL","ST","PU",6,"lichen",0,"Lichen"
"3580",2019,"TL","ST","PU",6,"litter",0.031578947,"Litter"
"3581",2019,"TL","ST","PU",6,"moss",0.305263158,"Moss"
"3582",2019,"TL","ST","PU",6,"Ped lap",0,"Forb"
"3583",2019,"TL","ST","PU",6,"Pol bis",0.021052632,"Forb"
"3584",2019,"TL","ST","PU",6,"Rub cha",0.031578947,"Forb"
"3585",2019,"TL","ST","PU",6,"Sal pul",0.021052632,"Deciduous shrubs"
"3586",2019,"TL","ST","PU",6,"std",0,"Standing dead"
"3587",2019,"TL","ST","PU",6,"std",0,"Standing dead"
"3588",2019,"TL","ST","PU",6,"std",0,"Standing dead"
"3589",2019,"TL","ST","PU",6,"std",0,"Standing dead"
"3590",2019,"TL","ST","PU",6,"std",0.042105263,"Standing dead"
"3591",2019,"TL","ST","PU",6,"Vac uli",0,"Deciduous shrubs"
"3592",2019,"TL","ST","PU",6,"Vac vit",0.094736842,"Evergreen shrubs"
"3593",2019,"TL","ST","PU",7,"And pol",0.028708134,"Evergreen shrubs"
"3594",2019,"TL","ST","PU",7,"Arc alp",0,"Deciduous shrubs"
"3595",2019,"TL","ST","PU",7,"bare",0,"Bare ground"
"3596",2019,"TL","ST","PU",7,"Bet nan",0.229665072,"Deciduous shrubs"
"3597",2019,"TL","ST","PU",7,"Car big",0.019138756,"Grass"
"3598",2019,"TL","ST","PU",7,"Cas tet",0,"Evergreen shrubs"
"3599",2019,"TL","ST","PU",7,"Emp nig",0.009569378,"Evergreen shrubs"
"3600",2019,"TL","ST","PU",7,"Eri vag",0.133971292,"Sedge"
"3601",2019,"TL","ST","PU",7,"frost boil",0,"Bare ground"
"3602",2019,"TL","ST","PU",7,"Led pal",0.009569378,"Evergreen shrubs"
"3603",2019,"TL","ST","PU",7,"lichen",0.004784689,"Lichen"
"3604",2019,"TL","ST","PU",7,"litter",0.038277512,"Litter"
"3605",2019,"TL","ST","PU",7,"moss",0.210526316,"Moss"
"3606",2019,"TL","ST","PU",7,"Ped lap",0,"Forb"
"3607",2019,"TL","ST","PU",7,"Pol bis",0.019138756,"Forb"
"3608",2019,"TL","ST","PU",7,"Rub cha",0.028708134,"Forb"
"3609",2019,"TL","ST","PU",7,"Sal pul",0.086124402,"Deciduous shrubs"
"3610",2019,"TL","ST","PU",7,"std",0,"Standing dead"
"3611",2019,"TL","ST","PU",7,"std",0,"Standing dead"
"3612",2019,"TL","ST","PU",7,"std",0,"Standing dead"
"3613",2019,"TL","ST","PU",7,"std",0.019138756,"Standing dead"
"3614",2019,"TL","ST","PU",7,"std",0.057416268,"Standing dead"
"3615",2019,"TL","ST","PU",7,"Vac uli",0,"Deciduous shrubs"
"3616",2019,"TL","ST","PU",7,"Vac vit",0.105263158,"Evergreen shrubs"
"3617",2019,"TL","ST","PU",8,"And pol",0.021164021,"Evergreen shrubs"
"3618",2019,"TL","ST","PU",8,"Arc alp",0,"Deciduous shrubs"
"3619",2019,"TL","ST","PU",8,"bare",0,"Bare ground"
"3620",2019,"TL","ST","PU",8,"Bet nan",0.126984127,"Deciduous shrubs"
"3621",2019,"TL","ST","PU",8,"Car big",0,"Grass"
"3622",2019,"TL","ST","PU",8,"Cas tet",0,"Evergreen shrubs"
"3623",2019,"TL","ST","PU",8,"Emp nig",0.042328042,"Evergreen shrubs"
"3624",2019,"TL","ST","PU",8,"Eri vag",0.243386243,"Sedge"
"3625",2019,"TL","ST","PU",8,"frost boil",0,"Bare ground"
"3626",2019,"TL","ST","PU",8,"Led pal",0.021164021,"Evergreen shrubs"
"3627",2019,"TL","ST","PU",8,"lichen",0.005291005,"Lichen"
"3628",2019,"TL","ST","PU",8,"litter",0.063492063,"Litter"
"3629",2019,"TL","ST","PU",8,"moss",0.158730159,"Moss"
"3630",2019,"TL","ST","PU",8,"Ped lap",0.021164021,"Forb"
"3631",2019,"TL","ST","PU",8,"Pol bis",0.010582011,"Forb"
"3632",2019,"TL","ST","PU",8,"Rub cha",0.042328042,"Forb"
"3633",2019,"TL","ST","PU",8,"Sal pul",0.031746032,"Deciduous shrubs"
"3634",2019,"TL","ST","PU",8,"std",0,"Standing dead"
"3635",2019,"TL","ST","PU",8,"std",0,"Standing dead"
"3636",2019,"TL","ST","PU",8,"std",0.010582011,"Standing dead"
"3637",2019,"TL","ST","PU",8,"std",0.042328042,"Standing dead"
"3638",2019,"TL","ST","PU",8,"std",0.052910053,"Standing dead"
"3639",2019,"TL","ST","PU",8,"Vac uli",0,"Deciduous shrubs"
"3640",2019,"TL","ST","PU",8,"Vac vit",0.105820106,"Evergreen shrubs"
"3641",2021,"TL","IM","CT",1,"And pol",0,"Evergreen shrubs"
"3642",2021,"TL","IM","CT",1,"bare",0,"Bare ground"
"3643",2021,"TL","IM","CT",1,"Bet nan",0.086124402,"Deciduous shrubs"
"3644",2021,"TL","IM","CT",1,"Car big",0.076555024,"Grass"
"3645",2021,"TL","IM","CT",1,"Cas tet",0.009569378,"Evergreen shrubs"
"3646",2021,"TL","IM","CT",1,"Emp nig",0,"Evergreen shrubs"
"3647",2021,"TL","IM","CT",1,"Eri vag",0.172248804,"Sedge"
"3648",2021,"TL","IM","CT",1,"frost boil",0,"Bare ground"
"3649",2021,"TL","IM","CT",1,"Led pal",0.038277512,"Evergreen shrubs"
"3650",2021,"TL","IM","CT",1,"lichen",0.009569378,"Lichen"
"3651",2021,"TL","IM","CT",1,"litter",0.057416268,"Litter"
"3652",2021,"TL","IM","CT",1,"moss",0.172248804,"Moss"
"3653",2021,"TL","IM","CT",1,"Ped lap",0,"Forb"
"3654",2021,"TL","IM","CT",1,"Pol bis",0,"Forb"
"3655",2021,"TL","IM","CT",1,"Rub cha",0.09569378,"Forb"
"3656",2021,"TL","IM","CT",1,"Sal pul",0.038277512,"Deciduous shrubs"
"3657",2021,"TL","IM","CT",1,"Sal ret",0.028708134,"Deciduous shrubs"
"3658",2021,"TL","IM","CT",1,"std",0.009569378,"Standing dead"
"3659",2021,"TL","IM","CT",1,"std",0.028708134,"Standing dead"
"3660",2021,"TL","IM","CT",1,"Stel lon",0,"Forb"
"3661",2021,"TL","IM","CT",1,"tussock litter",0.057416268,"Litter"
"3662",2021,"TL","IM","CT",1,"Vac uli",0,"Deciduous shrubs"
"3663",2021,"TL","IM","CT",1,"Vac vit",0.114832536,"Evergreen shrubs"
"3664",2021,"TL","IM","CT",1,"winterkill",0,"Standing dead"
"3665",2021,"TL","IM","CT",2,"And pol",0,"Evergreen shrubs"
"3666",2021,"TL","IM","CT",2,"bare",0,"Bare ground"
"3667",2021,"TL","IM","CT",2,"Bet nan",0.159574468,"Deciduous shrubs"
"3668",2021,"TL","IM","CT",2,"Car big",0.010638298,"Grass"
"3669",2021,"TL","IM","CT",2,"Cas tet",0.021276596,"Evergreen shrubs"
"3670",2021,"TL","IM","CT",2,"Emp nig",0,"Evergreen shrubs"
"3671",2021,"TL","IM","CT",2,"Eri vag",0.234042553,"Sedge"
"3672",2021,"TL","IM","CT",2,"frost boil",0,"Bare ground"
"3673",2021,"TL","IM","CT",2,"Led pal",0.074468085,"Evergreen shrubs"
"3674",2021,"TL","IM","CT",2,"lichen",0.005319149,"Lichen"
"3675",2021,"TL","IM","CT",2,"litter",0.042553191,"Litter"
"3676",2021,"TL","IM","CT",2,"moss",0.074468085,"Moss"
"3677",2021,"TL","IM","CT",2,"Ped lap",0,"Forb"
"3678",2021,"TL","IM","CT",2,"Pol bis",0,"Forb"
"3679",2021,"TL","IM","CT",2,"Rub cha",0.074468085,"Forb"
"3680",2021,"TL","IM","CT",2,"Sal pul",0.042553191,"Deciduous shrubs"
"3681",2021,"TL","IM","CT",2,"Sal ret",0.005319149,"Deciduous shrubs"
"3682",2021,"TL","IM","CT",2,"std",0.010638298,"Standing dead"
"3683",2021,"TL","IM","CT",2,"std",0.042553191,"Standing dead"
"3684",2021,"TL","IM","CT",2,"Stel lon",0,"Forb"
"3685",2021,"TL","IM","CT",2,"tussock litter",0.127659574,"Litter"
"3686",2021,"TL","IM","CT",2,"Vac uli",0.031914894,"Deciduous shrubs"
"3687",2021,"TL","IM","CT",2,"Vac vit",0.042553191,"Evergreen shrubs"
"3688",2021,"TL","IM","CT",2,"winterkill",0,"Standing dead"
"3689",2021,"TL","IM","CT",3,"And pol",0,"Evergreen shrubs"
"3690",2021,"TL","IM","CT",3,"bare",0,"Bare ground"
"3691",2021,"TL","IM","CT",3,"Bet nan",0.110497238,"Deciduous shrubs"
"3692",2021,"TL","IM","CT",3,"Car big",0.044198895,"Grass"
"3693",2021,"TL","IM","CT",3,"Cas tet",0.044198895,"Evergreen shrubs"
"3694",2021,"TL","IM","CT",3,"Emp nig",0,"Evergreen shrubs"
"3695",2021,"TL","IM","CT",3,"Eri vag",0.165745856,"Sedge"
"3696",2021,"TL","IM","CT",3,"frost boil",0,"Bare ground"
"3697",2021,"TL","IM","CT",3,"Led pal",0.022099448,"Evergreen shrubs"
"3698",2021,"TL","IM","CT",3,"lichen",0.011049724,"Lichen"
"3699",2021,"TL","IM","CT",3,"litter",0.055248619,"Litter"
"3700",2021,"TL","IM","CT",3,"moss",0.187845304,"Moss"
"3701",2021,"TL","IM","CT",3,"Ped lap",0,"Forb"
"3702",2021,"TL","IM","CT",3,"Pol bis",0.005524862,"Forb"
"3703",2021,"TL","IM","CT",3,"Rub cha",0.077348066,"Forb"
"3704",2021,"TL","IM","CT",3,"Sal pul",0,"Deciduous shrubs"
"3705",2021,"TL","IM","CT",3,"Sal ret",0.022099448,"Deciduous shrubs"
"3706",2021,"TL","IM","CT",3,"std",0,"Standing dead"
"3707",2021,"TL","IM","CT",3,"std",0.022099448,"Standing dead"
"3708",2021,"TL","IM","CT",3,"Stel lon",0,"Forb"
"3709",2021,"TL","IM","CT",3,"tussock litter",0.08839779,"Litter"
"3710",2021,"TL","IM","CT",3,"Vac uli",0.044198895,"Deciduous shrubs"
"3711",2021,"TL","IM","CT",3,"Vac vit",0.099447514,"Evergreen shrubs"
"3712",2021,"TL","IM","CT",3,"winterkill",0,"Standing dead"
"3713",2021,"TL","IM","CT",4,"And pol",0,"Evergreen shrubs"
"3714",2021,"TL","IM","CT",4,"bare",0,"Bare ground"
"3715",2021,"TL","IM","CT",4,"Bet nan",0.075949367,"Deciduous shrubs"
"3716",2021,"TL","IM","CT",4,"Car big",0.063291139,"Grass"
"3717",2021,"TL","IM","CT",4,"Cas tet",0.037974684,"Evergreen shrubs"
"3718",2021,"TL","IM","CT",4,"Emp nig",0,"Evergreen shrubs"
"3719",2021,"TL","IM","CT",4,"Eri vag",0.113924051,"Sedge"
"3720",2021,"TL","IM","CT",4,"frost boil",0,"Bare ground"
"3721",2021,"TL","IM","CT",4,"Led pal",0.037974684,"Evergreen shrubs"
"3722",2021,"TL","IM","CT",4,"lichen",0.075949367,"Lichen"
"3723",2021,"TL","IM","CT",4,"litter",0.037974684,"Litter"
"3724",2021,"TL","IM","CT",4,"moss",0.101265823,"Moss"
"3725",2021,"TL","IM","CT",4,"Ped lap",0,"Forb"
"3726",2021,"TL","IM","CT",4,"Pol bis",0,"Forb"
"3727",2021,"TL","IM","CT",4,"Rub cha",0.139240506,"Forb"
"3728",2021,"TL","IM","CT",4,"Sal pul",0.012658228,"Deciduous shrubs"
"3729",2021,"TL","IM","CT",4,"Sal ret",0.012658228,"Deciduous shrubs"
"3730",2021,"TL","IM","CT",4,"std",0.012658228,"Standing dead"
"3731",2021,"TL","IM","CT",4,"std",0.025316456,"Standing dead"
"3732",2021,"TL","IM","CT",4,"Stel lon",0,"Forb"
"3733",2021,"TL","IM","CT",4,"tussock litter",0.126582278,"Litter"
"3734",2021,"TL","IM","CT",4,"Vac uli",0.050632911,"Deciduous shrubs"
"3735",2021,"TL","IM","CT",4,"Vac vit",0.075949367,"Evergreen shrubs"
"3736",2021,"TL","IM","CT",4,"winterkill",0,"Standing dead"
"3737",2021,"TL","IM","CT",5,"And pol",0,"Evergreen shrubs"
"3738",2021,"TL","IM","CT",5,"bare",0.00625,"Bare ground"
"3739",2021,"TL","IM","CT",5,"Bet nan",0.0875,"Deciduous shrubs"
"3740",2021,"TL","IM","CT",5,"Car big",0.025,"Grass"
"3741",2021,"TL","IM","CT",5,"Cas tet",0.025,"Evergreen shrubs"
"3742",2021,"TL","IM","CT",5,"Emp nig",0,"Evergreen shrubs"
"3743",2021,"TL","IM","CT",5,"Eri vag",0.25,"Sedge"
"3744",2021,"TL","IM","CT",5,"frost boil",0,"Bare ground"
"3745",2021,"TL","IM","CT",5,"Led pal",0.075,"Evergreen shrubs"
"3746",2021,"TL","IM","CT",5,"lichen",0.00625,"Lichen"
"3747",2021,"TL","IM","CT",5,"litter",0.025,"Litter"
"3748",2021,"TL","IM","CT",5,"moss",0.0875,"Moss"
"3749",2021,"TL","IM","CT",5,"Ped lap",0,"Forb"
"3750",2021,"TL","IM","CT",5,"Pol bis",0,"Forb"
"3751",2021,"TL","IM","CT",5,"Rub cha",0.125,"Forb"
"3752",2021,"TL","IM","CT",5,"Sal pul",0.025,"Deciduous shrubs"
"3753",2021,"TL","IM","CT",5,"Sal ret",0,"Deciduous shrubs"
"3754",2021,"TL","IM","CT",5,"std",0,"Standing dead"
"3755",2021,"TL","IM","CT",5,"std",0.0125,"Standing dead"
"3756",2021,"TL","IM","CT",5,"Stel lon",0,"Forb"
"3757",2021,"TL","IM","CT",5,"tussock litter",0.125,"Litter"
"3758",2021,"TL","IM","CT",5,"Vac uli",0,"Deciduous shrubs"
"3759",2021,"TL","IM","CT",5,"Vac vit",0.125,"Evergreen shrubs"
"3760",2021,"TL","IM","CT",5,"winterkill",0,"Standing dead"
"3761",2021,"TL","IM","CT",6,"And pol",0,"Evergreen shrubs"
"3762",2021,"TL","IM","CT",6,"bare",0,"Bare ground"
"3763",2021,"TL","IM","CT",6,"Bet nan",0.063694268,"Deciduous shrubs"
"3764",2021,"TL","IM","CT",6,"Car big",0.025477707,"Grass"
"3765",2021,"TL","IM","CT",6,"Cas tet",0.006369427,"Evergreen shrubs"
"3766",2021,"TL","IM","CT",6,"Emp nig",0,"Evergreen shrubs"
"3767",2021,"TL","IM","CT",6,"Eri vag",0.178343949,"Sedge"
"3768",2021,"TL","IM","CT",6,"frost boil",0,"Bare ground"
"3769",2021,"TL","IM","CT",6,"Led pal",0.101910828,"Evergreen shrubs"
"3770",2021,"TL","IM","CT",6,"lichen",0.006369427,"Lichen"
"3771",2021,"TL","IM","CT",6,"litter",0.063694268,"Litter"
"3772",2021,"TL","IM","CT",6,"moss",0.089171975,"Moss"
"3773",2021,"TL","IM","CT",6,"Ped lap",0,"Forb"
"3774",2021,"TL","IM","CT",6,"Pol bis",0,"Forb"
"3775",2021,"TL","IM","CT",6,"Rub cha",0.203821656,"Forb"
"3776",2021,"TL","IM","CT",6,"Sal pul",0.012738854,"Deciduous shrubs"
"3777",2021,"TL","IM","CT",6,"Sal ret",0.025477707,"Deciduous shrubs"
"3778",2021,"TL","IM","CT",6,"std",0,"Standing dead"
"3779",2021,"TL","IM","CT",6,"std",0.025477707,"Standing dead"
"3780",2021,"TL","IM","CT",6,"Stel lon",0,"Forb"
"3781",2021,"TL","IM","CT",6,"tussock litter",0.127388535,"Litter"
"3782",2021,"TL","IM","CT",6,"Vac uli",0,"Deciduous shrubs"
"3783",2021,"TL","IM","CT",6,"Vac vit",0.063694268,"Evergreen shrubs"
"3784",2021,"TL","IM","CT",6,"winterkill",0,"Standing dead"
